"","Site","Quadrat","date","meanT7","meanT14","meanT21","meanT28","meanT35","meanT42","meanRH7","meanRH14","meanRH21","meanRH28","meanRH35","meanRH42","VisSky","Grid","Rachis","Diameter","Vegetation","Year","daynumber","r","area","sumareaqmm","sumareaqum"
"6942","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,557.579,"Herb",19,225,278.7895,244175.8446,44.7273262826817,44727326.2826817
"6943","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,521.409,"Herb",19,225,260.7045,213524.1137,44.7273262826817,44727326.2826817
"6944","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,862.9245,"Herb",19,225,431.46225,584837.8616,44.7273262826817,44727326.2826817
"6945","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,1273.1945,"Herb",19,225,636.59725,1273149.457,44.7273262826817,44727326.2826817
"6946","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,1359.661,"Herb",19,225,679.8305,1451948.333,44.7273262826817,44727326.2826817
"6947","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,1015.503,"Herb",19,225,507.7515,809938.9838,44.7273262826817,44727326.2826817
"6948","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,409.705,"Herb",19,225,204.8525,131835.5118,44.7273262826817,44727326.2826817
"6949","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,6,682.653,"Herb",19,225,341.3265,366007.4181,44.7273262826817,44727326.2826817
"6950","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,211.363,"Herb",19,225,105.6815,35087.12713,44.7273262826817,44727326.2826817
"6951","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,609.1895,"Herb",19,225,304.59475,291470.563,44.7273262826817,44727326.2826817
"6952","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,6,1240.981,"Herb",19,225,620.4905,1209539.751,44.7273262826817,44727326.2826817
"6953","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,6,753.862,"Herb",19,225,376.931,446347.9927,44.7273262826817,44727326.2826817
"6954","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,876.0045,"Herb",19,225,438.00225,602701.8931,44.7273262826817,44727326.2826817
"6955","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,881.571,"Herb",19,225,440.7855,610385.8706,44.7273262826817,44727326.2826817
"6956","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,544.205,"Herb",19,225,272.1025,232602.7991,44.7273262826817,44727326.2826817
"6957","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,250.3495,"Herb",19,225,125.17475,49224.72948,44.7273262826817,44727326.2826817
"6958","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,1,372.9735,"Herb",19,225,186.48675,109256.1351,44.7273262826817,44727326.2826817
"6959","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,457.706,"Herb",19,225,228.853,164536.8174,44.7273262826817,44727326.2826817
"6960","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,430.991,"Herb",19,225,215.4955,145890.2552,44.7273262826817,44727326.2826817
"6961","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,1,1263.599,"Herb",19,225,631.7995,1254031.45,44.7273262826817,44727326.2826817
"6962","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,834.107,"Herb",19,225,417.0535,546428.5887,44.7273262826817,44727326.2826817
"6963","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,4,1329.14,"Herb",19,225,664.57,1387494.715,44.7273262826817,44727326.2826817
"6964","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,673.891,"Herb",19,225,336.9455,356672.1453,44.7273262826817,44727326.2826817
"6965","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,547.0275,"Herb",19,225,273.51375,235021.8284,44.7273262826817,44727326.2826817
"6966","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,1362.9745,"Herb",19,225,681.48725,1459033.766,44.7273262826817,44727326.2826817
"6967","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,1547.9175,"Herb",19,225,773.95875,1881852.159,44.7273262826817,44727326.2826817
"6968","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,741.9935,"Herb",19,225,370.99675,432404.3785,44.7273262826817,44727326.2826817
"6969","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,395.579,"Herb",19,225,197.7895,122901.2607,44.7273262826817,44727326.2826817
"6970","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,7,1340.4415,"Herb",19,225,670.22075,1411190.394,44.7273262826817,44727326.2826817
"6971","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,409.8925,"Herb",19,225,204.94625,131956.2075,44.7273262826817,44727326.2826817
"6972","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,1,467.9125,"Herb",19,225,233.95625,171956.7292,44.7273262826817,44727326.2826817
"6973","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,1388.3135,"Herb",19,225,694.15675,1513787.71,44.7273262826817,44727326.2826817
"6974","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,2,1484.5785,"Herb",19,225,742.28925,1730996.6,44.7273262826817,44727326.2826817
"6975","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,1,493.534,"Herb",19,225,246.767,191303.9932,44.7273262826817,44727326.2826817
"6976","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,468.665,"Herb",19,225,234.3325,172510.2579,44.7273262826817,44727326.2826817
"6977","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,506.3395,"Herb",19,225,253.16975,201360.1371,44.7273262826817,44727326.2826817
"6978","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,6,1008.719,"Herb",19,225,504.3595,799153.6433,44.7273262826817,44727326.2826817
"6979","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,687.176,"Herb",19,225,343.588,370873.5382,44.7273262826817,44727326.2826817
"6980","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,8,534.9695,"Herb",19,225,267.48475,224774.9586,44.7273262826817,44727326.2826817
"6981","Shropshire","B","13/08/2019",15.21392857,16.00777778,16.50114253,16.66854043,16.54889187,16.25632192,89.22881944,90.33383433,90.96399636,90.26312376,90.158875,89.59544726,0.147,10,6,822.24,"Herb",19,225,411.12,530990.9046,44.7273262826817,44727326.2826817
"6982","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,3,219.981,"Herb",19,238,109.9905,38006.70546,1.34860334825519,1348603.34825519
"6983","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,2,285.387,"Herb",19,238,142.6935,63967.33443,1.34860334825519,1348603.34825519
"6984","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,2,300.644,"Herb",19,238,150.322,70989.63829,1.34860334825519,1348603.34825519
"6985","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,2,864.237,"Herb",19,238,432.1185,586618.2803,1.34860334825519,1348603.34825519
"6986","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,2,614.8605,"Herb",19,238,307.43025,296922.4731,1.34860334825519,1348603.34825519
"6987","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,1,404.605,"Herb",19,238,202.3025,128573.7682,1.34860334825519,1348603.34825519
"6988","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,1,285.0755,"Herb",19,238,142.53775,63827.76991,1.34860334825519,1348603.34825519
"6989","Shropshire","B","26/08/2019",16.85820437,15.54616319,15.59171296,15.85959945,16.34676389,16.39961227,86.78960813,88.27645337,88.83224537,89.87024554,89.80609524,89.62254878,0.147,11,2,356.2845,"Herb",19,238,178.14225,99697.3786,1.34860334825519,1348603.34825519
"6990","Shropshire","B","09/09/2019",12.70886905,13.59500744,14.68273975,14.57058532,14.79303075,15.10473545,91.26802083,90.74648065,89.42752315,89.51146701,89.59793948,90.16232391,0.147,12,2,333.336,"Herb",19,252,166.668,87267.85887,0.0872678588687031,87267.8588687031
"6991","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,2,257.016,"Mud",19,175,128.508,51881.22261,0.343778200543006,343778.200543006
"6992","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,3,243.0065,"Mud",19,175,121.50325,46379.45726,0.343778200543006,343778.200543006
"6993","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,1,373.1915,"Mud",19,175,186.59575,109383.8911,0.343778200543006,343778.200543006
"6994","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,3,203.7205,"Mud",19,175,101.86025,32595.62766,0.343778200543006,343778.200543006
"6995","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,3,203.1745,"Mud",19,175,101.58725,32421.13993,0.343778200543006,343778.200543006
"6996","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,3,216.686,"Mud",19,175,108.343,36876.66063,0.343778200543006,343778.200543006
"6997","Shropshire","C","24/06/2019",13.84623016,12.43900794,11.81497851,12.24329365,12.33574306,12.25949735,88.9365873,93.73099454,94.2085119,92.10707465,89.76109623,88.07731316,0.021,5,4,208.7965,"Mud",19,175,104.39825,34240.20138,0.343778200543006,343778.200543006
"6998","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,2,252.529,"Mud",19,189,126.2645,50085.54447,0.786332546406458,786332.546406458
"6999","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,5,456.233,"Mud",19,189,228.1165,163479.4891,0.786332546406458,786332.546406458
"7000","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,5,315.683,"Mud",19,189,157.8415,78269.44812,0.786332546406458,786332.546406458
"7001","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,5,293.3165,"Mud",19,189,146.65825,67571.39262,0.786332546406458,786332.546406458
"7002","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,2,524.4915,"Mud",19,189,262.24575,216056.2282,0.786332546406458,786332.546406458
"7003","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,1,254.7735,"Mud",19,189,127.38675,50979.8306,0.786332546406458,786332.546406458
"7004","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,4,249.9175,"Mud",19,189,124.95875,49054.99288,0.786332546406458,786332.546406458
"7005","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,4,237.939,"Mud",19,189,118.9695,44465.29167,0.786332546406458,786332.546406458
"7006","Shropshire","C","08/07/2019",14.41891865,14.96760665,14.59381448,13.70330729,13.07602976,13.15139798,84.99350198,87.84176587,88.20670635,90.78638021,91.66181349,90.68530506,0.021,6,1,290.698,"Mud",19,189,145.349,66370.32878,0.786332546406458,786332.546406458
"7007","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,1,363.079,"Mud",19,196,181.5395,103536.1812,0.801296871880824,801296.871880824
"7008","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,5,201.463,"Mud",19,196,100.7315,31877.22258,0.801296871880824,801296.871880824
"7009","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,3,411.9005,"Mud",19,196,205.95025,133252.2404,0.801296871880824,801296.871880824
"7010","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,2,259.2605,"Mud",19,196,129.63025,52791.32834,0.801296871880824,801296.871880824
"7011","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,4,215.1175,"Mud",19,196,107.55875,36344.72319,0.801296871880824,801296.871880824
"7012","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,3,439.396,"Mud",19,196,219.698,151635.9161,0.801296871880824,801296.871880824
"7013","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,3,457.918,"Mud",19,196,228.959,164689.2728,0.801296871880824,801296.871880824
"7014","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,4,315.3785,"Mud",19,196,157.68925,78118.5274,0.801296871880824,801296.871880824
"7015","Shropshire","C","15/07/2019",15.77337798,15.09614831,15.23619709,14.88870536,14.11732143,13.5255878,91.30738591,88.15044395,88.99697255,88.98187624,90.89058135,91.60274223,0.021,7,2,249.9085,"Mud",19,196,124.95425,49051.45982,0.801296871880824,801296.871880824
"7016","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,453.2205,"Mud",19,203,226.61025,161327.7112,8.87645651618413,8876456.51618413
"7017","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,412.533,"Mud",19,203,206.2665,133661.7896,8.87645651618413,8876456.51618413
"7018","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,254.8655,"Mud",19,203,127.43275,51016.6554,8.87645651618413,8876456.51618413
"7019","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,760.64,"Mud",19,203,380.32,454410.3362,8.87645651618413,8876456.51618413
"7020","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,487.506,"Mud",19,203,243.753,186659.3769,8.87645651618413,8876456.51618413
"7021","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,5,417.9825,"Mud",19,203,208.99125,137216.4186,8.87645651618413,8876456.51618413
"7022","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,341.1935,"Mud",19,203,170.59675,91430.55988,8.87645651618413,8876456.51618413
"7023","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,1181.654,"Mud",19,203,590.827,1096656.306,8.87645651618413,8876456.51618413
"7024","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,311.262,"Mud",19,203,155.631,76092.5413,8.87645651618413,8876456.51618413
"7025","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,5,266.5425,"Mud",19,203,133.27125,55798.53736,8.87645651618413,8876456.51618413
"7026","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,5,446.9335,"Mud",19,203,223.46675,156882.9324,8.87645651618413,8876456.51618413
"7027","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,433.785,"Mud",19,203,216.8925,147787.9218,8.87645651618413,8876456.51618413
"7028","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,4,221.1035,"Mud",19,203,110.55175,38395.56972,8.87645651618413,8876456.51618413
"7029","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,296.3,"Mud",19,203,148.15,68953.00288,8.87645651618413,8876456.51618413
"7030","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,521.8905,"Mud",19,203,260.94525,213918.6574,8.87645651618413,8876456.51618413
"7031","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,314.256,"Mud",19,203,157.128,77563.43568,8.87645651618413,8876456.51618413
"7032","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,4,282.835,"Mud",19,203,141.4175,62828.42656,8.87645651618413,8876456.51618413
"7033","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,3,448.321,"Mud",19,203,224.1605,157858.527,8.87645651618413,8876456.51618413
"7034","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,2,323.234,"Mud",19,203,161.617,82058.57192,8.87645651618413,8876456.51618413
"7035","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,2,225.593,"Mud",19,203,112.7965,39970.64171,8.87645651618413,8876456.51618413
"7036","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,5,280.4505,"Mud",19,203,140.22525,61773.51566,8.87645651618413,8876456.51618413
"7037","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,360.8335,"Mud",19,203,180.41675,102259.4808,8.87645651618413,8876456.51618413
"7038","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,5,380.965,"Mud",19,203,190.4825,113988.2372,8.87645651618413,8876456.51618413
"7039","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,5,330.488,"Mud",19,203,165.244,85783.00807,8.87645651618413,8876456.51618413
"7040","Shropshire","C","22/07/2019",16.66385417,16.21861607,15.61871693,15.59311136,15.24373512,14.54174355,88.70481647,90.00610119,88.33523479,88.92393353,88.92646429,90.5262872,0.021,8,1,339.5125,"Mud",19,203,169.75625,90531.85485,8.87645651618413,8876456.51618413
